quarter,country,category,unit_price_usd,discount_pct,discounted_price_usd,revenue_usd,unit_price_usd_is_outlier,discounted_price_usd_is_outlier,revenue_usd_is_outlier
Q1,Netherlands,Accessories,42.03,15,35.73,71.46,0,0,0
Q3,Netherlands,Mac,1218.91,0,1218.91,2437.82,0,0,0
Q3,Netherlands,Mac,604.55,10,544.1,544.1,0,0,0
Q3,Netherlands,Accessories,30.51,0,30.51,30.51,0,0,0
Q4,Netherlands,Mac,2125.7475000000004,7,2053.9725,2159.95,1,1,0
Q1,Netherlands,Accessories,101.82,2,99.78,399.12,0,0,0
Q2,Netherlands,iPad,552.83,0,552.83,552.83,0,0,0
Q2,Netherlands,iPhone,1162.58,15,988.19,2964.57,0,0,0
Q2,Netherlands,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q2,Netherlands,iPhone,430.39,3,417.48,417.48,0,0,0
Q4,Netherlands,iPad,634.22,0,634.22,634.22,0,0,0
Q4,Netherlands,Accessories,100.6,0,100.6,100.6,0,0,0
Q4,Netherlands,Mac,632.89,0,632.89,2531.56,0,0,0
Q4,Netherlands,iPhone,715.47,0,715.47,2146.41,0,0,0
Q4,Netherlands,Accessories,133.29,0,133.29,133.29,0,0,0
Q1,Netherlands,iPhone,453.14,0,453.14,2265.7,0,0,0
Q1,Netherlands,Mac,1178.0,15,1001.3,2002.6,0,0,0
Q1,Netherlands,iPhone,831.0,15,706.35,706.35,0,0,0
Q1,Netherlands,Mac,636.89,7,592.31,1776.93,0,0,0
Q3,Netherlands,Mac,1018.65,10,916.78,916.78,0,0,0
Q1,Netherlands,Accessories,38.21,7,35.54,35.54,0,0,0
Q1,Netherlands,iPhone,634.78,2,622.08,622.08,0,0,0
Q1,Netherlands,Apple Watch,247.96,7,230.6,230.6,0,0,0
Q1,Netherlands,iPhone,702.87,7,653.67,1961.01,0,0,0
Q2,Netherlands,iPhone,1219.82,0,1219.82,2439.64,0,0,0
Q2,Netherlands,Accessories,40.71,0,40.71,40.71,0,0,0
Q2,Netherlands,iPhone,741.68,7,689.76,2759.04,0,0,0
Q3,Netherlands,iPhone,697.72,3,676.79,676.79,0,0,0
Q3,Netherlands,iPhone,944.78,0,944.78,2834.34,0,0,0
Q3,Netherlands,Apple Watch,392.08,0,392.08,784.16,0,0,0
Q4,Netherlands,AirPods,555.57,3,538.9,538.9,0,0,0
Q4,Netherlands,iPhone,639.83,0,639.83,639.83,0,0,0
Q1,Netherlands,Accessories,37.52,3,36.39,72.78,0,0,0
Q2,Netherlands,iPhone,833.34,3,808.34,808.34,0,0,0
Q2,Netherlands,Mac,634.17,15,539.04,539.04,0,0,0
Q2,Netherlands,iPhone,999.34,0,999.34,2998.02,0,0,0
Q2,Netherlands,Mac,1391.22,15,1182.54,2365.08,0,0,0
Q2,Netherlands,iPhone,1013.26,10,911.93,1823.86,0,0,0
Q2,Netherlands,iPhone,939.06,15,798.2,798.2,0,0,0
Q3,Netherlands,iPhone,844.36,0,844.36,2533.08,0,0,0
Q4,Netherlands,AirPods,245.46,0,245.46,981.84,0,0,0
Q1,Netherlands,iPhone,1154.23,10,1038.81,3116.43,0,0,0
Q1,Netherlands,iPhone,819.05,10,737.14,1474.28,0,0,0
Q2,Netherlands,Mac,2125.7475000000004,7,2053.9725,3912.29,1,1,1
Q3,Netherlands,iPhone,1003.65,7,933.39,2800.17,0,0,0
Q3,Netherlands,Mac,1198.79,0,1198.79,2397.58,0,0,0
Q4,Netherlands,Accessories,138.86,0,138.86,138.86,0,0,0
Q4,Netherlands,Mac,2020.2,10,1818.18,3912.29,0,0,1
Q1,Netherlands,Mac,1063.31,0,1063.31,2126.62,0,0,0
Q1,Netherlands,Accessories,30.79,15,26.17,52.34,0,0,0
Q3,Netherlands,Mac,622.61,5,591.48,591.48,0,0,0
Q3,Netherlands,AirPods,124.11,0,124.11,124.11,0,0,0
Q4,Netherlands,Mac,1229.74,0,1229.74,1229.74,0,0,0
Q4,Netherlands,iPad,1059.14,15,900.27,1800.54,0,0,0
Q4,Netherlands,iPhone,942.14,15,800.82,1601.64,0,0,0
Q1,Netherlands,iPad,483.68,10,435.31,870.62,0,0,0
Q2,Netherlands,Mac,1297.54,5,1232.66,3912.29,0,0,1
Q3,Netherlands,iPhone,976.32,0,976.32,2928.96,0,0,0
Q4,Netherlands,AirPods,565.57,0,565.57,565.57,0,0,0
Q4,Netherlands,iPhone,848.14,2,831.18,1662.36,0,0,0
Q4,Netherlands,Accessories,100.16,15,85.14,255.42,0,0,0
Q4,Netherlands,iPhone,1179.04,0,1179.04,3912.29,0,0,1
Q1,Netherlands,iPhone,443.77,2,434.89,434.89,0,0,0
Q1,Netherlands,Accessories,125.15,0,125.15,125.15,0,0,0
Q1,Netherlands,iPhone,790.58,7,735.24,1470.48,0,0,0
Q1,Netherlands,iPad,465.66,0,465.66,1396.98,0,0,0
Q2,Netherlands,Accessories,128.77,3,124.91,124.91,0,0,0
Q2,Netherlands,Mac,1305.3,3,1266.14,1266.14,0,0,0
Q3,Netherlands,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q3,Netherlands,Mac,1394.1,2,1366.22,1366.22,0,0,0
Q3,Netherlands,Accessories,131.13,15,111.46,445.84,0,0,0
Q4,Netherlands,iPad,462.86,7,430.46,430.46,0,0,0
Q4,Netherlands,iPad,502.49,2,492.44,1477.32,0,0,0
Q4,Netherlands,Accessories,105.37,0,105.37,105.37,0,0,0
Q4,Netherlands,iPad,507.09,0,507.09,507.09,0,0,0
Q4,Netherlands,iPhone,1292.41,0,1292.41,3912.29,0,0,1
Q1,Netherlands,iPhone,1023.8,0,1023.8,2047.6,0,0,0
Q2,Netherlands,Accessories,98.48,0,98.48,98.48,0,0,0
Q2,Netherlands,Mac,2125.7475000000004,10,2053.9725,3912.29,1,1,1
Q3,Netherlands,iPhone,1055.3,0,1055.3,3912.29,0,0,1
Q4,Netherlands,Mac,1323.6,0,1323.6,1323.6,0,0,0
Q1,Netherlands,Mac,1090.83,5,1036.29,1036.29,0,0,0
Q1,Netherlands,Accessories,118.69,0,118.69,356.07,0,0,0
Q2,Netherlands,Accessories,137.99,0,137.99,137.99,0,0,0
Q2,Netherlands,Mac,1378.75,7,1282.24,1282.24,0,0,0
Q3,Netherlands,iPad,1042.87,0,1042.87,1042.87,0,0,0
Q3,Netherlands,Mac,2125.7475000000004,5,2053.9725,3912.29,1,1,1
Q4,Netherlands,Accessories,37.64,0,37.64,150.56,0,0,0
Q4,Netherlands,Apple Watch,375.15,0,375.15,375.15,0,0,0
Q1,Netherlands,iPad,513.9,0,513.9,1027.8,0,0,0
Q1,Netherlands,Apple Watch,283.97,0,283.97,283.97,0,0,0
Q2,Netherlands,iPhone,1107.42,2,1085.27,1085.27,0,0,0
Q2,Netherlands,Accessories,122.86,0,122.86,122.86,0,0,0
Q2,Netherlands,Accessories,97.95,0,97.95,587.7,0,0,0
Q3,Netherlands,Apple Watch,322.48,5,306.36,612.72,0,0,0
Q4,Netherlands,Mac,1125.45,2,1102.94,2205.88,0,0,0
Q4,Netherlands,iPhone,956.28,0,956.28,956.28,0,0,0
Q4,Netherlands,Apple Watch,771.89,3,748.73,748.73,0,0,0
Q4,Netherlands,Mac,555.06,5,527.31,1054.62,0,0,0
Q4,Netherlands,Accessories,80.17,5,76.16,152.32,0,0,0
Q1,Netherlands,Mac,2125.7475000000004,10,2053.9725,2371.45,1,1,0
Q1,Netherlands,Mac,1281.94,0,1281.94,2563.88,0,0,0
Q2,Netherlands,AirPods,265.14,15,225.37,225.37,0,0,0
Q3,Netherlands,iPhone,1191.41,2,1167.58,1167.58,0,0,0
Q4,Netherlands,AirPods,162.45,0,162.45,162.45,0,0,0
Q4,Netherlands,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q1,Netherlands,iPhone,792.14,10,712.93,712.93,0,0,0
Q2,Netherlands,iPad,1185.98,5,1126.68,1126.68,0,0,0
Q3,Netherlands,iPhone,1226.03,10,1103.43,1103.43,0,0,0
Q3,Netherlands,Apple Watch,381.33,0,381.33,762.66,0,0,0
Q4,Netherlands,iPhone,745.47,5,708.2,708.2,0,0,0
Q4,Netherlands,Accessories,122.6,0,122.6,367.8,0,0,0
Q4,Netherlands,Accessories,101.91,10,91.72,550.32,0,0,0
Q1,Netherlands,Accessories,134.26,5,127.55,127.55,0,0,0
Q1,Netherlands,Accessories,93.92,10,84.53,169.06,0,0,0
Q1,Netherlands,Accessories,94.28,15,80.14,240.42,0,0,0
Q3,Netherlands,Accessories,122.6,0,122.6,122.6,0,0,0
Q3,Netherlands,iPhone,930.7,0,930.7,930.7,0,0,0
Q3,Netherlands,iPhone,748.07,5,710.67,710.67,0,0,0
Q3,Netherlands,Accessories,129.17,0,129.17,904.19,0,0,0
Q4,Netherlands,Accessories,119.85,0,119.85,119.85,0,0,0
Q4,Netherlands,iPhone,1009.09,3,978.82,978.82,0,0,0
Q4,Netherlands,iPhone,1160.7,0,1160.7,3482.1,0,0,0
Q1,Netherlands,Accessories,41.6,0,41.6,41.6,0,0,0
Q1,Netherlands,AirPods,120.59,0,120.59,602.95,0,0,0
Q2,Netherlands,Apple Watch,378.54,15,321.76,643.52,0,0,0
Q2,Netherlands,AirPods,178.66,10,160.79,160.79,0,0,0
Q3,Netherlands,iPhone,1126.04,0,1126.04,2252.08,0,0,0
Q4,Netherlands,Apple Watch,820.71,0,820.71,820.71,0,0,0
Q4,Netherlands,iPhone,824.78,2,808.28,808.28,0,0,0
Q1,Netherlands,iPhone,831.68,0,831.68,831.68,0,0,0
Q2,Netherlands,AirPods,124.9,5,118.66,237.32,0,0,0
Q2,Netherlands,Accessories,131.53,3,127.58,765.48,0,0,0
Q3,Netherlands,Accessories,119.36,10,107.42,107.42,0,0,0
Q3,Netherlands,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q4,Netherlands,iPhone,1105.05,0,1105.05,1105.05,0,0,0
Q4,Netherlands,iPad,559.58,7,520.41,520.41,0,0,0
Q4,Netherlands,iPhone,958.33,10,862.5,1725.0,0,0,0
Q1,Netherlands,Accessories,80.59,3,78.17,156.34,0,0,0
Q1,Netherlands,iPhone,930.06,3,902.16,902.16,0,0,0
Q3,Netherlands,iPad,482.4,10,434.16,868.32,0,0,0
Q3,Netherlands,AirPods,528.86,0,528.86,2115.44,0,0,0
Q3,Netherlands,iPhone,1022.45,0,1022.45,2044.9,0,0,0
Q3,Netherlands,iPhone,1186.27,0,1186.27,3558.81,0,0,0
Q4,Netherlands,iPad,533.24,3,517.24,1034.48,0,0,0
Q4,Netherlands,iPhone,738.61,2,723.84,723.84,0,0,0
Q1,Netherlands,iPhone,823.05,10,740.75,2963.0,0,0,0
Q1,Netherlands,Apple Watch,251.38,2,246.35,492.7,0,0,0
Q1,Netherlands,Mac,1112.67,0,1112.67,3338.01,0,0,0
Q1,Netherlands,Accessories,123.94,15,105.35,105.35,0,0,0
Q3,Netherlands,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q4,Netherlands,Mac,1198.5,0,1198.5,3595.5,0,0,0
Q4,Netherlands,Mac,632.76,2,620.1,620.1,0,0,0
Q4,Netherlands,iPad,830.17,0,830.17,3320.68,0,0,0
Q4,Netherlands,iPad,578.92,0,578.92,1157.84,0,0,0
Q4,Netherlands,iPhone,571.02,0,571.02,571.02,0,0,0
Q1,Netherlands,Mac,1344.45,0,1344.45,3912.29,0,0,1
Q1,Netherlands,Accessories,77.23,0,77.23,154.46,0,0,0
Q2,Netherlands,Accessories,120.85,0,120.85,241.7,0,0,0
Q2,Netherlands,Accessories,36.83,3,35.73,35.73,0,0,0
Q2,Netherlands,iPhone,855.31,10,769.78,769.78,0,0,0
Q2,Netherlands,Mac,554.63,0,554.63,1109.26,0,0,0
Q2,Netherlands,Accessories,124.58,2,122.09,366.27,0,0,0
Q3,Netherlands,Accessories,316.03,0,316.03,1264.12,0,0,0
Q3,Netherlands,Mac,1996.44,5,1896.62,1896.62,0,0,0
Q3,Netherlands,AirPods,528.98,5,502.53,1005.06,0,0,0
Q4,Netherlands,AirPods,159.83,0,159.83,159.83,0,0,0
Q2,Netherlands,Accessories,121.45,7,112.95,338.85,0,0,0
Q3,Netherlands,Accessories,105.26,5,100.0,100.0,0,0,0
Q4,Netherlands,iPhone,867.51,0,867.51,2602.53,0,0,0
Q4,Netherlands,AirPods,131.93,0,131.93,131.93,0,0,0
Q4,Netherlands,Mac,1127.68,15,958.53,958.53,0,0,0
Q1,New Zealand,Accessories,103.13,0,103.13,103.13,0,0,0
Q1,New Zealand,iPhone,956.03,7,889.11,889.11,0,0,0
Q1,New Zealand,Mac,615.5,5,584.73,584.73,0,0,0
Q1,New Zealand,Accessories,134.56,0,134.56,672.8,0,0,0
Q1,New Zealand,iPhone,1073.84,10,966.46,966.46,0,0,0
Q1,New Zealand,Apple Watch,419.38,0,419.38,419.38,0,0,0
Q1,New Zealand,Accessories,29.24,15,24.85,24.85,0,0,0
Q2,New Zealand,Mac,2125.7475000000004,0,2053.9725,2303.87,1,1,0
Q3,New Zealand,Mac,1955.94,2,1916.82,1916.82,0,0,0
Q3,New Zealand,Mac,2122.67,15,1804.27,1804.27,0,0,0
Q3,New Zealand,AirPods,162.51,7,151.13,151.13,0,0,0
Q4,New Zealand,Mac,1079.69,0,1079.69,3912.29,0,0,1
Q4,New Zealand,Mac,572.32,3,555.15,555.15,0,0,0
Q1,New Zealand,iPhone,637.2,15,541.62,1083.24,0,0,0
Q1,New Zealand,Accessories,37.69,7,35.05,70.1,0,0,0
Q1,New Zealand,iPad,555.81,7,516.9,516.9,0,0,0
Q1,New Zealand,Apple Watch,285.62,10,257.06,257.06,0,0,0
Q1,New Zealand,Apple Watch,738.03,2,723.27,1446.54,0,0,0
Q1,New Zealand,Mac,1135.98,7,1056.46,1056.46,0,0,0
Q2,New Zealand,iPhone,1054.69,0,1054.69,2109.38,0,0,0
Q2,New Zealand,Apple Watch,299.99,10,269.99,269.99,0,0,0
Q2,New Zealand,iPhone,827.36,5,785.99,785.99,0,0,0
Q2,New Zealand,iPhone,843.53,0,843.53,843.53,0,0,0
Q2,New Zealand,Apple Watch,253.79,7,236.02,472.04,0,0,0
Q3,New Zealand,Mac,1280.65,15,1088.55,1088.55,0,0,0
Q3,New Zealand,Accessories,96.77,2,94.83,94.83,0,0,0
Q3,New Zealand,Apple Watch,374.59,0,374.59,749.18,0,0,0
Q3,New Zealand,Accessories,28.27,2,27.7,27.7,0,0,0
Q4,New Zealand,AirPods,177.08,15,150.52,150.52,0,0,0
Q4,New Zealand,iPhone,930.35,15,790.8,2372.4,0,0,0
Q1,New Zealand,iPhone,635.72,0,635.72,3912.29,0,0,1
Q1,New Zealand,Accessories,77.0,0,77.0,154.0,0,0,0
Q2,New Zealand,Accessories,133.52,7,124.17,124.17,0,0,0
Q2,New Zealand,iPad,458.65,0,458.65,917.3,0,0,0
Q2,New Zealand,Apple Watch,288.6,3,279.94,839.82,0,0,0
Q2,New Zealand,iPhone,597.52,0,597.52,2987.6,0,0,0
Q3,New Zealand,Accessories,132.79,0,132.79,132.79,0,0,0
Q3,New Zealand,Accessories,93.65,2,91.78,91.78,0,0,0
Q3,New Zealand,Apple Watch,818.7,0,818.7,2456.1,0,0,0
Q3,New Zealand,iPhone,1046.49,0,1046.49,1046.49,0,0,0
Q4,New Zealand,Apple Watch,284.39,2,278.7,557.4,0,0,0
Q4,New Zealand,Accessories,82.36,7,76.59,76.59,0,0,0
Q1,New Zealand,AirPods,577.33,2,565.78,565.78,0,0,0
Q2,New Zealand,iPhone,843.45,0,843.45,1686.9,0,0,0
Q2,New Zealand,Mac,1944.9,0,1944.9,1944.9,0,0,0
Q3,New Zealand,iPhone,862.8,3,836.92,3347.68,0,0,0
Q3,New Zealand,Apple Watch,838.42,3,813.27,1626.54,0,0,0
Q3,New Zealand,iPad,640.45,5,608.43,1216.86,0,0,0
Q3,New Zealand,Accessories,103.38,5,98.21,98.21,0,0,0
Q3,New Zealand,iPhone,1162.83,0,1162.83,1162.83,0,0,0
Q4,New Zealand,AirPods,123.85,3,120.13,120.13,0,0,0
Q4,New Zealand,Mac,617.54,10,555.79,1667.37,0,0,0
Q4,New Zealand,Mac,2125.7475000000004,0,2053.9725,2693.75,1,1,0
Q4,New Zealand,Mac,2125.7475000000004,15,2053.9725,3912.29,1,1,1
Q4,New Zealand,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q3,New Zealand,AirPods,119.32,0,119.32,238.64,0,0,0
Q3,New Zealand,iPhone,792.45,0,792.45,792.45,0,0,0
Q3,New Zealand,Apple Watch,307.47,7,285.95,1143.8,0,0,0
Q4,New Zealand,Mac,2035.23,3,1974.17,1974.17,0,0,0
Q4,New Zealand,iPhone,868.62,0,868.62,868.62,0,0,0
Q4,New Zealand,AirPods,262.45,0,262.45,1049.8,0,0,0
Q4,New Zealand,Mac,1347.47,0,1347.47,1347.47,0,0,0
Q1,New Zealand,Mac,600.44,0,600.44,600.44,0,0,0
Q1,New Zealand,AirPods,137.32,5,130.45,260.9,0,0,0
Q1,New Zealand,iPhone,437.93,0,437.93,437.93,0,0,0
Q1,New Zealand,Apple Watch,262.26,2,257.01,514.02,0,0,0
Q1,New Zealand,iPad,462.74,0,462.74,462.74,0,0,0
Q2,New Zealand,iPhone,923.46,5,877.29,2631.87,0,0,0
Q2,New Zealand,Mac,1918.76,10,1726.88,3453.76,0,0,0
Q2,New Zealand,Apple Watch,286.5,0,286.5,573.0,0,0,0
Q3,New Zealand,iPhone,1030.1,0,1030.1,1030.1,0,0,0
Q3,New Zealand,Apple Watch,263.95,0,263.95,263.95,0,0,0
Q4,New Zealand,Accessories,126.86,0,126.86,253.72,0,0,0
Q4,New Zealand,AirPods,122.31,0,122.31,244.62,0,0,0
Q4,New Zealand,AirPods,582.32,0,582.32,582.32,0,0,0
Q4,New Zealand,Accessories,127.36,7,118.44,118.44,0,0,0
Q1,New Zealand,AirPods,267.4,2,262.05,786.15,0,0,0
Q1,New Zealand,Mac,581.63,7,540.92,540.92,0,0,0
Q1,New Zealand,iPhone,1277.37,0,1277.37,3912.29,0,0,1
Q1,New Zealand,Apple Watch,848.53,7,789.13,789.13,0,0,0
Q2,New Zealand,iPad,834.6,10,751.14,1502.28,0,0,0
Q2,New Zealand,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q2,New Zealand,Mac,601.67,0,601.67,601.67,0,0,0
Q2,New Zealand,iPad,483.99,0,483.99,483.99,0,0,0
Q3,New Zealand,Mac,2125.7475000000004,7,2053.9725,3912.29,1,1,1
Q4,New Zealand,iPhone,800.76,0,800.76,800.76,0,0,0
Q4,New Zealand,iPad,641.94,3,622.68,2490.72,0,0,0
Q4,New Zealand,iPhone,735.48,7,684.0,684.0,0,0,0
Q2,New Zealand,AirPods,253.82,7,236.05,236.05,0,0,0
Q2,New Zealand,iPhone,746.94,0,746.94,746.94,0,0,0
Q2,New Zealand,AirPods,120.76,0,120.76,120.76,0,0,0
Q2,New Zealand,iPhone,971.69,3,942.54,1885.08,0,0,0
Q2,New Zealand,Accessories,134.96,0,134.96,404.88,0,0,0
Q3,New Zealand,Apple Watch,430.43,5,408.91,408.91,0,0,0
Q4,New Zealand,Accessories,126.52,15,107.54,107.54,0,0,0
Q4,New Zealand,Apple Watch,782.14,0,782.14,1564.28,0,0,0
Q4,New Zealand,Accessories,81.58,0,81.58,163.16,0,0,0
Q1,New Zealand,AirPods,510.36,15,433.81,867.62,0,0,0
Q2,New Zealand,iPad,1035.29,15,880.0,880.0,0,0,0
Q2,New Zealand,iPhone,817.25,5,776.39,776.39,0,0,0
Q2,New Zealand,iPad,1092.07,5,1037.47,1037.47,0,0,0
Q2,New Zealand,iPhone,941.42,2,922.59,922.59,0,0,0
Q3,New Zealand,iPhone,935.57,0,935.57,3742.28,0,0,0
Q3,New Zealand,iPhone,930.1,15,790.59,790.59,0,0,0
Q1,New Zealand,Accessories,97.02,0,97.02,291.06,0,0,0
Q2,New Zealand,iPhone,1049.19,3,1017.71,2035.42,0,0,0
Q2,New Zealand,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q3,New Zealand,iPhone,1260.27,0,1260.27,3912.29,0,0,1
Q3,New Zealand,Accessories,27.01,0,27.01,27.01,0,0,0
Q4,New Zealand,Apple Watch,861.23,0,861.23,861.23,0,0,0
Q4,New Zealand,iPhone,971.48,0,971.48,971.48,0,0,0
Q4,New Zealand,AirPods,587.36,0,587.36,587.36,0,0,0
Q4,New Zealand,AirPods,521.78,15,443.51,443.51,0,0,0
Q4,New Zealand,Accessories,131.06,0,131.06,131.06,0,0,0
Q2,New Zealand,iPad,417.25,15,354.66,2482.62,0,0,0
Q3,New Zealand,Accessories,137.07,5,130.22,390.66,0,0,0
Q3,New Zealand,iPhone,619.02,2,606.64,606.64,0,0,0
Q3,New Zealand,Mac,2125.7475000000004,5,2053.9725,2481.54,1,1,0
Q3,New Zealand,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q4,New Zealand,Accessories,125.13,0,125.13,125.13,0,0,0
Q4,New Zealand,Apple Watch,243.33,0,243.33,1703.31,0,0,0
Q4,New Zealand,iPad,602.97,3,584.88,1754.64,0,0,0
Q1,New Zealand,iPhone,1115.62,0,1115.62,1115.62,0,0,0
Q1,New Zealand,Accessories,29.15,2,28.57,28.57,0,0,0
Q2,New Zealand,iPad,1168.87,0,1168.87,3912.29,0,0,1
Q3,New Zealand,iPhone,677.73,15,576.07,576.07,0,0,0
Q3,New Zealand,Mac,2125.7475000000004,5,2053.9725,3912.29,1,1,1
Q3,New Zealand,Mac,1277.14,5,1213.28,1213.28,0,0,0
Q3,New Zealand,Accessories,36.27,2,35.54,142.16,0,0,0
Q4,New Zealand,Accessories,133.32,5,126.65,126.65,0,0,0
Q4,New Zealand,Apple Watch,430.4,15,365.84,365.84,0,0,0
Q4,New Zealand,Apple Watch,307.51,0,307.51,307.51,0,0,0
Q4,New Zealand,Accessories,106.14,10,95.53,764.24,0,0,0
Q4,New Zealand,iPhone,1007.47,0,1007.47,1007.47,0,0,0
Q1,New Zealand,iPhone,1052.21,7,978.56,978.56,0,0,0
Q2,New Zealand,iPad,857.56,5,814.68,1629.36,0,0,0
Q2,New Zealand,AirPods,177.83,5,168.94,168.94,0,0,0
Q2,New Zealand,Mac,1123.65,10,1011.29,1011.29,0,0,0
Q2,New Zealand,iPhone,743.54,5,706.36,1412.72,0,0,0
Q2,New Zealand,Accessories,28.64,7,26.64,26.64,0,0,0
Q2,New Zealand,iPhone,814.91,0,814.91,3912.29,0,0,1
Q3,New Zealand,iPad,809.43,0,809.43,3237.72,0,0,0
Q3,New Zealand,iPhone,1139.67,5,1082.69,2165.38,0,0,0
Q4,New Zealand,iPhone,592.69,0,592.69,592.69,0,0,0
Q4,New Zealand,Accessories,92.3,0,92.3,92.3,0,0,0
Q4,New Zealand,iPhone,1046.63,0,1046.63,2093.26,0,0,0
Q1,New Zealand,Mac,2125.7475000000004,3,2053.9725,3912.29,1,1,1
Q1,New Zealand,iPhone,877.27,0,877.27,2631.81,0,0,0
Q1,New Zealand,iPad,429.26,15,364.87,729.74,0,0,0
Q2,New Zealand,iPad,640.55,0,640.55,1281.1,0,0,0
Q3,New Zealand,Mac,1074.84,0,1074.84,1074.84,0,0,0
Q3,New Zealand,Apple Watch,735.53,15,625.2,2500.8,0,0,0
Q3,New Zealand,Accessories,127.22,3,123.4,123.4,0,0,0
Q3,New Zealand,iPhone,734.77,3,712.73,1425.46,0,0,0
Q3,New Zealand,Accessories,98.77,0,98.77,98.77,0,0,0
Q3,New Zealand,iPhone,868.88,0,868.88,1737.76,0,0,0
Q4,New Zealand,Apple Watch,289.86,0,289.86,1449.3,0,0,0
Q4,New Zealand,Accessories,134.19,2,131.51,526.04,0,0,0
Q1,New Zealand,Accessories,102.35,3,99.28,198.56,0,0,0
Q2,New Zealand,Mac,635.41,0,635.41,635.41,0,0,0
Q2,New Zealand,Mac,1367.92,0,1367.92,3912.29,0,0,1
Q3,New Zealand,iPhone,977.33,2,957.78,957.78,0,0,0
Q3,New Zealand,iPhone,395.74,2,387.83,1163.49,0,0,0
Q4,New Zealand,Accessories,126.42,15,107.46,214.92,0,0,0
Q4,New Zealand,iPhone,1038.94,0,1038.94,1038.94,0,0,0
Q1,New Zealand,Apple Watch,233.54,5,221.86,221.86,0,0,0
Q1,New Zealand,AirPods,124.99,0,124.99,374.97,0,0,0
Q1,New Zealand,iPhone,425.9,0,425.9,425.9,0,0,0
Q2,New Zealand,Accessories,129.46,0,129.46,129.46,0,0,0
Q2,New Zealand,Accessories,137.7,2,134.95,134.95,0,0,0
Q2,New Zealand,Accessories,282.83,0,282.83,282.83,0,0,0
Q3,New Zealand,Accessories,280.8,7,261.14,261.14,0,0,0
Q1,New Zealand,iPad,526.66,3,510.86,1021.72,0,0,0
Q1,New Zealand,iPhone,925.11,0,925.11,925.11,0,0,0
Q1,New Zealand,Accessories,98.26,0,98.26,196.52,0,0,0
Q2,New Zealand,AirPods,129.42,5,122.95,122.95,0,0,0
Q2,New Zealand,iPhone,934.22,0,934.22,2802.66,0,0,0
Q2,New Zealand,Apple Watch,741.75,5,704.66,1409.32,0,0,0
Q3,New Zealand,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q3,New Zealand,iPhone,898.13,0,898.13,898.13,0,0,0
Q3,New Zealand,Accessories,136.78,3,132.68,398.04,0,0,0
Q1,New Zealand,iPhone,883.93,0,883.93,883.93,0,0,0
Q1,New Zealand,Accessories,122.73,2,120.28,360.84,0,0,0
Q2,New Zealand,iPhone,813.08,2,796.82,796.82,0,0,0
Q2,New Zealand,iPhone,867.92,0,867.92,2603.76,0,0,0
Q3,New Zealand,Mac,2125.7475000000004,10,2053.9725,3912.29,1,1,1
Q3,New Zealand,Accessories,103.72,10,93.35,186.7,0,0,0
Q3,New Zealand,Accessories,93.77,0,93.77,93.77,0,0,0
Q4,New Zealand,iPhone,980.72,15,833.61,833.61,0,0,0
Q4,New Zealand,iPhone,843.02,3,817.73,3912.29,0,0,1
Q4,New Zealand,iPhone,765.35,0,765.35,765.35,0,0,0
Q4,New Zealand,Mac,554.11,7,515.32,1545.96,0,0,0
Q4,New Zealand,iPad,807.75,7,751.21,3912.29,0,0,1
Q1,New Zealand,iPhone,1018.77,3,988.21,988.21,0,0,0
Q1,New Zealand,Apple Watch,383.34,0,383.34,383.34,0,0,0
Q1,New Zealand,AirPods,244.91,0,244.91,244.91,0,0,0
Q2,New Zealand,Apple Watch,287.92,0,287.92,287.92,0,0,0
Q2,New Zealand,Accessories,128.57,0,128.57,128.57,0,0,0
Q2,New Zealand,Accessories,131.58,0,131.58,657.9,0,0,0
Q2,New Zealand,iPad,474.66,0,474.66,949.32,0,0,0
Q3,New Zealand,iPad,758.84,15,645.01,645.01,0,0,0
Q3,New Zealand,iPhone,862.91,0,862.91,862.91,0,0,0
Q4,New Zealand,Apple Watch,388.79,0,388.79,777.58,0,0,0
Q1,New Zealand,iPhone,923.2,2,904.74,3912.29,0,0,1
Q1,New Zealand,Mac,1233.34,0,1233.34,2466.68,0,0,0
Q1,New Zealand,iPhone,954.3,3,925.67,1851.34,0,0,0
Q3,New Zealand,Accessories,40.07,3,38.87,38.87,0,0,0
Q3,New Zealand,iPad,744.44,7,692.33,2076.99,0,0,0
Q4,New Zealand,iPhone,892.32,0,892.32,892.32,0,0,0
Q4,New Zealand,Accessories,135.23,0,135.23,135.23,0,0,0
Q4,New Zealand,iPhone,928.52,0,928.52,928.52,0,0,0
Q1,New Zealand,AirPods,535.57,7,498.08,996.16,0,0,0
Q1,New Zealand,iPhone,892.48,5,847.86,847.86,0,0,0
